Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.149503	0.530235	95.750706	89.189189	
0.001000	0.139188	0.533792	95.184135	89.189189	
0.001000	0.119420	0.531335	96.033993	89.189189	
0.001000	0.127029	0.529759	95.184134	90.540541	
0.001000	0.095729	0.536756	97.450424	89.189189	
0.001000	0.093240	0.535824	96.883852	89.189189	
0.001000	0.142977	0.532929	95.467421	89.189189	
0.001000	0.148565	0.529460	94.900847	90.540541	
0.001000	0.119051	0.530882	96.317279	90.540541	
0.001000	0.123993	0.526873	95.750706	89.189189	
0.001000	0.115028	0.535476	96.033993	89.189189	
0.001000	0.155685	0.535469	94.334277	89.189189	
0.001000	0.116876	0.537328	96.317279	89.189189	
0.001000	0.130184	0.531399	96.033993	87.837838	
0.001000	0.092412	0.528715	96.600565	89.189189	
0.001000	0.098786	0.524973	96.883850	89.189189	
0.001000	0.152576	0.517975	95.467422	90.540541	
0.001000	0.092201	0.517877	97.167138	90.540541	
0.001000	0.066671	0.517686	98.866853	90.540541	
0.001000	0.213741	0.523851	93.767703	90.540541	
0.001000	0.153556	0.526620	93.767703	89.189189	
0.001000	0.108179	0.529095	96.033993	90.540541	
0.001000	0.135998	0.531644	95.184135	90.540541	
0.001000	0.134561	0.534590	95.184135	89.189189	
0.001000	0.126751	0.533022	95.467420	89.189189	
0.001000	0.143127	0.536423	95.750706	89.189189	
0.001000	0.108569	0.535503	96.033992	89.189189	
0.001000	0.113037	0.532507	96.033992	89.189189	
0.001000	0.116932	0.535649	95.750706	89.189189	
0.001000	0.115299	0.538338	96.317279	87.837838	
0.001000	0.140695	0.542152	94.334275	87.837838	
0.000100	0.766904	0.391469	76.429568	90.350877	
0.000100	0.895477	0.396543	72.245467	90.350877	
0.000100	0.704739	0.390176	77.684799	90.350877	
0.000100	0.625630	0.387853	79.776849	90.350877	
0.000100	0.621366	0.391778	78.242677	90.350877	
0.000100	0.556291	0.402101	80.892608	89.473684	
0.000100	0.535754	0.417461	81.311020	89.473684	
0.000100	0.519136	0.420602	82.426778	89.473684	
0.000100	0.465014	0.424301	84.518828	89.473684	
0.000100	0.463694	0.431177	84.518829	88.596491	
0.000100	0.456174	0.434800	83.542539	88.596491	
0.000100	0.433699	0.432446	85.774060	88.596491	
0.000100	0.411592	0.435927	84.658299	88.596491	
0.000100	0.440477	0.433793	84.518828	88.596491	
0.000100	0.446735	0.436452	84.518829	88.596491	
0.000100	0.486456	0.433495	85.076708	88.596491	
0.000100	0.339277	0.432497	88.702929	88.596491	
0.000100	0.409886	0.431436	85.355648	88.596491	
0.000100	0.320343	0.433086	90.097630	88.596491	
0.000100	0.410992	0.433529	84.518828	88.596491	
0.000100	0.418036	0.434881	85.355650	88.596491	
0.000100	0.415414	0.440043	85.774059	88.596491	
0.000100	0.356692	0.437827	87.168760	88.596491	
0.000100	0.306532	0.437689	89.539750	88.596491	
0.000100	0.412120	0.438749	85.495119	88.596491	
0.000100	0.389195	0.432679	86.471409	88.596491	
0.000100	0.328263	0.428457	88.702929	88.596491	
0.000100	0.349597	0.432764	88.702930	88.596491	
0.000100	0.418689	0.429891	86.331940	88.596491	
0.000100	0.326741	0.430840	88.145050	88.596491	
0.000100	0.300695	0.433854	90.516040	88.596491	
0.000100	0.346178	0.435078	88.005579	88.596491	
0.000100	0.311158	0.434938	88.423990	87.719298	
0.000100	0.342201	0.434307	88.145049	87.719298	
0.000100	0.326589	0.429745	88.423990	87.719298	
0.000100	0.268900	0.427292	89.958159	88.596491	
0.000100	0.345493	0.430534	87.587169	88.596491	
0.000100	0.296498	0.429065	88.284519	88.596491	
0.000100	0.292604	0.428876	89.679220	88.596491	
0.000100	0.350112	0.429775	87.029289	88.596491	
0.000100	0.308275	0.421488	88.702929	89.473684	
0.000100	0.324756	0.427867	88.563459	89.473684	
0.000100	0.332334	0.425526	89.121339	90.350877	
0.000100	0.359330	0.423239	87.029289	90.350877	
0.000100	0.369942	0.426843	86.052998	90.350877	
0.000100	0.318166	0.424562	88.423990	90.350877	
0.000100	0.290390	0.425976	89.260809	90.350877	
0.000100	0.296373	0.426579	90.097629	90.350877	
0.000100	0.283299	0.427216	89.260809	89.473684	
0.000100	0.349840	0.424760	87.029289	89.473684	
0.000100	0.304631	0.428048	88.702929	89.473684	
0.000100	0.311222	0.428910	89.121339	89.473684	
0.000100	0.325198	0.429204	88.702930	89.473684	
0.000100	0.309349	0.432340	89.539751	89.473684	
0.000100	0.262853	0.438145	91.771270	89.473684	
0.000100	0.350019	0.440232	87.587170	88.596491	
0.000100	0.316672	0.441889	87.866109	88.596491	
0.000100	0.260677	0.439731	90.655510	88.596491	
0.000100	0.280476	0.438141	89.958160	87.719298	
0.000100	0.275441	0.427630	90.655511	89.473684	
0.000100	0.317561	0.431935	88.423990	88.596491	
0.000100	0.292302	0.430808	89.539750	88.596491	
0.000100	0.296415	0.436045	89.121339	89.473684	
0.000100	0.301553	0.431744	89.539750	89.473684	
0.000100	0.255813	0.432412	90.934450	89.473684	
0.000100	0.297049	0.431971	90.097629	89.473684	
0.000100	0.334520	0.434904	87.866110	89.473684	
0.000100	0.288611	0.430895	90.376570	89.473684	
0.000100	0.286614	0.438489	89.679219	88.596491	
0.000100	0.267490	0.437607	91.631800	88.596491	
0.000100	0.292326	0.439659	88.981869	89.473684	
0.000100	0.268235	0.432801	90.097631	89.473684	
0.000100	0.269916	0.432488	90.794979	89.473684	
0.000100	0.298542	0.439653	89.400280	89.473684	
0.000100	0.260575	0.440421	91.492330	88.596491	
0.000100	0.314281	0.437066	88.145050	88.596491	
0.000100	0.280427	0.438682	89.400281	89.473684	
0.000100	0.302257	0.442114	89.260809	89.473684	
0.000100	0.312307	0.438655	88.981869	89.473684	
0.000100	0.268032	0.438267	90.237100	89.473684	
0.000100	0.285041	0.439339	90.097631	88.596491	
0.000100	0.281287	0.434088	90.794981	88.596491	
0.000100	0.282560	0.432114	90.097630	88.596491	
0.000100	0.288395	0.427425	89.400279	88.596491	
0.000100	0.332094	0.430191	88.981870	88.596491	
0.000100	0.239604	0.429872	92.050209	88.596491	
0.000100	0.290230	0.430669	89.818690	88.596491	
0.000100	0.268669	0.428800	91.073921	88.596491	
0.000100	0.264193	0.430363	91.073921	88.596491	
0.000100	0.266582	0.432709	90.934451	88.596491	
0.000100	0.248754	0.429358	90.655510	88.596491	
0.000100	0.286609	0.429495	90.376570	88.596491	
0.000100	0.266312	0.426185	90.934450	88.596491	
0.000100	0.239647	0.421553	91.771270	88.596491	
0.000100	0.244967	0.429183	91.073919	88.596491	
0.000100	0.276669	0.434333	90.097630	88.596491	
0.000100	0.248525	0.435475	91.073919	88.596491	
0.000100	0.239252	0.435260	91.910739	88.596491	
0.000100	0.263623	0.432370	90.237100	88.596491	
0.000100	0.296180	0.430567	89.539749	89.473684	
0.001000	0.272752	0.418471	91.213391	89.473684	
0.001000	0.335953	0.407474	87.168760	89.473684	
0.001000	0.305469	0.398834	89.818690	89.473684	
0.001000	0.220819	0.398588	91.771269	88.596491	
0.001000	0.283375	0.406523	89.539749	89.473684	
0.001000	0.250140	0.410152	92.189680	88.596491	
0.001000	0.218125	0.413864	92.887029	89.473684	
0.001000	0.235085	0.421951	90.794980	89.473684	
0.001000	0.254296	0.427713	92.050210	89.473684	
0.001000	0.257604	0.427130	89.958159	88.596491	
0.001000	0.261805	0.423396	91.073919	88.596491	
0.001000	0.293939	0.436687	89.958159	88.596491	
0.001000	0.236875	0.430911	92.050210	89.473684	
0.001000	0.265755	0.428808	90.237100	89.473684	
0.001000	0.220236	0.423461	91.910740	89.473684	
0.001000	0.210174	0.423250	92.050210	89.473684	
0.001000	0.232341	0.421911	92.468619	89.473684	
0.001000	0.238254	0.413504	91.213391	89.473684	
0.001000	0.245149	0.409683	90.934450	89.473684	
0.001000	0.203824	0.408998	92.608090	89.473684	
0.001000	0.235220	0.415152	91.910740	89.473684	
0.001000	0.231586	0.415082	91.213390	89.473684	
0.001000	0.220592	0.423230	92.608090	88.596491	
0.001000	0.253588	0.424346	91.073919	88.596491	
0.001000	0.235678	0.422468	91.771269	90.350877	
0.001000	0.261481	0.422992	90.237099	90.350877	
0.001000	0.215412	0.415051	92.608090	89.473684	
0.001000	0.205056	0.411363	91.771270	90.350877	
0.001000	0.190986	0.403377	93.444909	90.350877	
0.001000	0.224737	0.395964	92.329150	91.228070	
0.001000	0.170538	0.390462	94.421201	91.228070	
0.001000	0.207606	0.386517	92.050209	90.350877	
0.001000	0.242125	0.383936	92.050209	91.228070	
0.001000	0.205979	0.375860	92.468619	92.105263	
0.001000	0.197658	0.368542	93.305441	92.105263	
0.001000	0.219356	0.365983	92.329149	91.228070	
0.001000	0.194758	0.368354	93.026500	92.105263	
0.001000	0.212945	0.371871	91.492331	90.350877	
0.001000	0.213472	0.375480	91.910740	90.350877	
0.001000	0.195029	0.380129	92.887030	90.350877	
0.001000	0.225298	0.386904	92.468620	90.350877	
0.001000	0.220326	0.381237	92.050210	90.350877	
0.001000	0.225753	0.380722	91.910739	90.350877	
0.001000	0.183522	0.377192	93.584379	90.350877	
0.001000	0.217542	0.373944	91.213390	91.228070	
0.001000	0.221358	0.361597	92.329150	91.228070	
0.001000	0.185182	0.352561	93.026500	89.473684	
0.001000	0.200719	0.348190	92.468619	90.350877	
0.001000	0.196443	0.346104	93.026500	90.350877	
0.001000	0.205692	0.349104	93.165969	91.228070	
0.001000	0.193474	0.349646	93.584379	91.228070	
0.001000	0.190609	0.356982	93.165969	91.228070	
0.001000	0.190249	0.366240	92.747559	92.105263	
0.001000	0.205922	0.371073	92.189681	92.105263	
0.001000	0.200164	0.372758	93.165971	92.105263	
0.001000	0.193173	0.375945	93.584380	92.105263	
0.001000	0.213281	0.380849	91.492329	92.105263	
0.001000	0.174450	0.387319	94.002790	91.228070	
0.001000	0.183929	0.389719	93.863320	90.350877	
0.001000	0.219516	0.387971	92.887029	91.228070	
0.001000	0.209798	0.382980	91.910740	91.228070	
0.001000	0.238601	0.371468	91.213390	91.228070	
0.001000	0.223969	0.362374	91.213390	91.228070	
0.001000	0.235371	0.361690	90.097629	92.105263	
0.001000	0.212370	0.367217	92.608090	92.105263	
0.001000	0.177747	0.363220	93.165970	92.105263	
0.001000	0.198717	0.367360	92.050210	92.105263	
0.001000	0.220194	0.372643	91.771270	92.105263	
0.001000	0.201881	0.370548	92.747561	92.105263	
0.001000	0.186614	0.373720	93.305439	92.105263	
0.001000	0.163788	0.372646	94.700140	92.105263	
0.001000	0.186957	0.372062	93.165969	92.105263	
0.001000	0.195084	0.367267	93.723851	92.105263	
0.001000	0.187938	0.368350	92.608090	91.228070	
0.001000	0.252621	0.368969	91.073920	90.350877	
0.001000	0.186044	0.372296	93.305439	90.350877	
0.001000	0.222694	0.375011	91.631800	90.350877	
0.001000	0.187995	0.376098	93.305440	91.228070	
0.001000	0.183314	0.375193	93.026500	90.350877	
0.001000	0.201569	0.377964	91.910739	90.350877	
0.001000	0.183546	0.382319	93.444911	90.350877	
0.001000	0.192717	0.384621	93.026500	90.350877	
0.001000	0.220891	0.391230	91.910741	89.473684	
0.001000	0.181112	0.397909	93.584380	89.473684	
0.001000	0.187783	0.404030	93.305440	89.473684	
0.001000	0.161428	0.408584	94.839609	89.473684	
0.001000	0.174404	0.408427	94.281730	90.350877	
0.001000	0.195037	0.407080	93.026500	90.350877	
0.001000	0.157004	0.399424	94.421200	90.350877	
0.001000	0.176417	0.392992	94.979080	90.350877	
0.001000	0.157294	0.391314	94.560671	90.350877	
0.001000	0.186061	0.395288	94.142261	90.350877	
0.001000	0.201389	0.400016	92.608090	90.350877	
0.001000	0.174245	0.392874	93.165971	90.350877	
0.001000	0.172067	0.391666	93.723850	90.350877	
0.001000	0.154932	0.385577	94.560671	90.350877	
0.001000	0.209859	0.384155	92.747560	90.350877	
0.001000	0.181855	0.376752	94.002791	90.350877	
0.001000	0.197020	0.370230	92.747561	90.350877	
0.001000	0.208862	0.366013	92.608090	89.473684	
0.000100	0.767998	0.163561	75.654452	95.744681	
0.000100	0.742014	0.180430	76.439791	93.617021	
0.000100	0.881100	0.191643	71.727749	93.617021	
0.000100	0.743418	0.203167	74.607330	93.617021	
0.000100	0.694288	0.213857	76.963351	93.617021	
0.000100	0.720753	0.215716	77.225132	93.617021	
0.000100	0.577851	0.220597	83.246073	93.617022	
0.000100	0.752301	0.225531	76.439791	93.617021	
0.000100	0.648076	0.229889	78.795813	93.617021	
0.000100	0.655546	0.230044	80.104713	93.617021	
0.000100	0.566654	0.229516	79.842933	93.617021	
0.000100	0.570843	0.231454	81.151833	93.617022	
0.000100	0.614184	0.233136	79.319372	93.617021	
0.000100	0.500558	0.233163	82.984294	93.617021	
0.000100	0.469774	0.227783	85.078534	93.617021	
0.000100	0.445373	0.228825	84.293194	93.617021	
0.000100	0.443304	0.229114	83.507854	93.617021	
0.000100	0.501418	0.232644	84.816753	93.617021	
0.000100	0.413226	0.223079	84.816754	93.617021	
0.000100	0.386047	0.224196	86.387435	93.617021	
0.000100	0.399790	0.218426	86.387435	93.617021	
0.000100	0.418862	0.208248	86.387436	93.617021	
0.000100	0.420188	0.214167	87.434556	93.617021	
0.000100	0.502406	0.212006	84.293195	93.617022	
0.000100	0.335538	0.210631	89.005235	93.617021	
0.000100	0.371857	0.202396	88.743456	93.617021	
0.000100	0.349978	0.199500	87.434554	93.617021	
0.000100	0.348557	0.200531	86.649216	93.617021	
0.000100	0.405227	0.197205	86.125656	93.617021	
0.000100	0.419125	0.203104	85.340315	93.617021	
0.000100	0.390728	0.207832	86.125656	93.617021	
0.000100	0.344919	0.210851	89.790577	93.617021	
0.000100	0.417542	0.211187	85.863874	93.617021	
0.000100	0.306237	0.207638	90.052356	93.617021	
0.000100	0.311523	0.202840	89.267015	93.617021	
0.000100	0.332152	0.199415	89.790577	93.617021	
0.000100	0.374513	0.193297	86.125654	93.617021	
0.000100	0.262495	0.192086	90.575918	93.617021	
0.000100	0.314389	0.190973	89.267017	93.617021	
0.000100	0.363496	0.183274	87.958115	93.617021	
0.000100	0.312018	0.180642	90.837696	93.617021	
0.000100	0.240910	0.179654	91.099477	93.617021	
0.000100	0.317015	0.180324	88.481676	93.617022	
0.000100	0.320627	0.183784	88.219896	93.617021	
0.000100	0.366018	0.184014	86.387434	93.617021	
0.000100	0.244603	0.184380	92.931937	93.617021	
0.000100	0.377435	0.180681	86.910996	93.617021	
0.000100	0.344808	0.182702	87.958115	93.617021	
0.000100	0.326559	0.186745	89.267016	93.617021	
0.000100	0.324685	0.179812	88.743455	93.617021	
0.000100	0.242203	0.183710	92.146597	93.617021	
0.000100	0.291865	0.179673	91.361257	93.617021	
0.000100	0.345218	0.180780	87.958116	93.617022	
0.000100	0.304617	0.188053	88.219895	93.617021	
0.000100	0.290673	0.185913	89.528796	93.617021	
0.000100	0.270254	0.189407	92.408378	93.617021	
0.000100	0.304870	0.178599	89.267017	93.617021	
0.000100	0.284019	0.178917	89.267016	93.617021	
0.000100	0.301533	0.178522	88.743456	93.617021	
0.000100	0.322322	0.179739	89.005235	93.617021	
0.000100	0.279202	0.177573	90.837697	93.617021	
0.000100	0.292595	0.175369	90.575916	93.617021	
0.000100	0.285084	0.173145	89.528797	93.617021	
0.000100	0.229953	0.170718	92.146597	93.617021	
0.000100	0.255710	0.171445	91.099478	93.617021	
0.000100	0.290372	0.168061	90.314136	93.617021	
0.000100	0.210013	0.167147	92.146598	93.617021	
0.000100	0.234245	0.164702	91.361257	93.617021	
0.000100	0.237123	0.164401	91.361256	93.617021	
0.000100	0.251255	0.160087	91.884817	93.617021	
0.000100	0.247961	0.161313	91.884818	93.617021	
0.000100	0.218076	0.163282	92.146596	93.617021	
0.000100	0.228880	0.166429	92.931937	93.617021	
0.000100	0.239219	0.160856	92.146598	93.617021	
0.000100	0.284824	0.161933	91.623037	93.617021	
0.000100	0.235791	0.175633	91.884817	93.617021	
0.000100	0.211638	0.176037	93.979058	93.617021	
0.000100	0.221823	0.183954	93.717277	93.617021	
0.000100	0.285354	0.191435	91.361256	93.617021	
0.000100	0.278283	0.187011	90.575916	93.617021	
0.000100	0.262875	0.183393	90.314136	93.617021	
0.000100	0.275434	0.188208	90.575918	93.617022	
0.000100	0.264812	0.189169	90.575918	93.617021	
0.000100	0.237232	0.193884	91.361257	93.617021	
0.000100	0.224990	0.187770	92.931937	93.617021	
0.000100	0.207225	0.184851	92.670158	93.617021	
0.000100	0.272222	0.185084	91.884818	93.617021	
0.000100	0.288482	0.185404	90.575916	93.617021	
0.000100	0.260593	0.188251	90.837697	93.617021	
0.000100	0.235933	0.187161	93.193719	93.617021	
0.000100	0.174551	0.187373	95.811518	93.617021	
0.000100	0.252774	0.188851	92.408377	93.617021	
0.000100	0.245362	0.189768	90.314136	93.617021	
0.000100	0.203259	0.185950	92.146597	93.617021	
0.000100	0.215449	0.180937	92.931939	93.617021	
0.000100	0.258904	0.178763	91.099477	93.617021	
0.000100	0.258974	0.182892	90.837696	93.617021	
0.000100	0.174203	0.185900	95.549738	93.617021	
0.000100	0.186061	0.182286	94.240838	93.617021	
0.000100	0.273830	0.184183	90.314136	93.617021	
0.001000	0.180495	0.181764	95.287958	93.617021	
0.001000	0.199527	0.185549	92.931937	91.489362	
0.001000	0.231403	0.184925	91.361258	91.489362	
0.001000	0.231374	0.185029	91.884816	91.489362	
0.001000	0.256224	0.187655	91.884816	91.489362	
0.001000	0.172540	0.181660	94.502619	91.489362	
0.001000	0.158885	0.178113	95.549739	91.489362	
0.001000	0.205272	0.175922	94.502619	93.617021	
0.001000	0.175456	0.171665	93.979058	93.617021	
0.001000	0.164998	0.163981	94.240838	93.617022	
0.001000	0.146714	0.155166	95.287960	93.617021	
0.001000	0.212460	0.150540	92.408377	93.617021	
0.001000	0.190887	0.137951	94.502619	93.617021	
0.001000	0.173297	0.131912	94.240839	93.617021	
0.001000	0.171306	0.127260	95.026177	91.489362	
0.001000	0.172712	0.128010	93.979058	91.489362	
0.001000	0.168476	0.133277	94.240838	93.617021	
0.001000	0.179474	0.133228	93.717277	93.617021	
0.001000	0.173355	0.123240	94.502618	93.617021	
0.001000	0.195311	0.111983	94.502618	93.617021	
0.001000	0.216863	0.104519	92.146597	93.617021	
0.001000	0.149321	0.090780	94.240838	95.744681	
0.001000	0.159613	0.088068	94.764398	93.617021	
0.001000	0.117462	0.087947	96.858639	95.744681	
0.001000	0.136992	0.092431	95.811520	93.617021	
0.001000	0.227048	0.098799	91.884818	95.744681	
0.001000	0.142310	0.102274	95.549739	95.744681	
0.001000	0.162007	0.100533	95.026179	93.617021	
0.001000	0.170984	0.096819	93.979059	93.617022	
0.001000	0.160467	0.093550	95.811518	93.617021	
0.001000	0.163420	0.088379	95.287958	93.617021	
0.001000	0.152481	0.084298	95.287958	93.617021	
0.001000	0.135762	0.077860	94.502619	93.617021	
0.001000	0.114700	0.081644	95.811518	93.617021	
0.001000	0.191912	0.089024	93.455498	93.617021	
0.001000	0.153102	0.095993	95.549739	93.617021	
0.001000	0.157993	0.109375	95.549738	95.744681	
0.001000	0.132664	0.130995	95.549738	93.617022	
0.001000	0.170452	0.150807	93.979059	93.617022	
0.001000	0.117314	0.171640	96.073298	93.617021	
0.001000	0.143661	0.180443	95.549739	93.617021	
0.001000	0.176762	0.194612	93.979059	93.617022	
0.001000	0.127224	0.193170	95.549738	91.489362	
0.001000	0.111953	0.189418	96.596858	93.617021	
0.001000	0.143454	0.184354	95.287958	93.617021	
0.001000	0.153302	0.175659	95.287958	93.617021	
0.001000	0.103143	0.169564	97.382198	93.617021	
0.001000	0.155407	0.154709	94.764399	93.617021	
0.001000	0.185160	0.142897	93.717278	93.617021	
0.001000	0.138162	0.132434	95.549739	91.489362	
0.001000	0.165981	0.134553	95.287959	91.489362	
0.001000	0.124921	0.123278	95.811518	91.489362	
0.001000	0.092357	0.125661	97.382200	91.489362	
0.001000	0.110459	0.122824	97.382198	93.617021	
0.001000	0.108146	0.120242	96.858639	93.617021	
0.001000	0.124389	0.122926	96.335080	93.617021	
0.001000	0.127985	0.131795	96.335079	93.617021	
0.001000	0.114017	0.136022	95.811519	93.617021	
0.001000	0.106261	0.132955	97.382199	93.617021	
0.001000	0.097252	0.124848	97.120419	95.744681	
0.001000	0.084265	0.118873	97.382199	93.617021	
0.001000	0.126028	0.108657	95.811520	93.617021	
0.001000	0.131360	0.103127	95.811519	95.744681	
0.001000	0.136481	0.100599	95.026179	95.744681	
0.001000	0.147295	0.105281	94.764397	93.617021	
0.001000	0.134000	0.103571	96.073298	93.617021	
0.001000	0.081521	0.097472	97.120420	93.617021	
0.001000	0.157150	0.096153	94.764398	93.617021	
0.001000	0.101108	0.100981	97.120418	93.617021	
0.001000	0.091655	0.105582	97.643980	93.617021	
0.001000	0.116060	0.110781	95.811518	93.617021	
0.001000	0.099745	0.114103	96.073298	93.617021	
0.001000	0.160181	0.117613	94.240838	93.617021	
0.001000	0.117358	0.109962	95.549739	93.617021	
0.001000	0.124310	0.114024	95.549738	93.617021	
0.001000	0.081423	0.105259	97.643980	93.617021	
0.001000	0.090018	0.102486	96.858640	93.617021	
0.001000	0.087593	0.093526	97.643980	93.617022	
0.001000	0.101255	0.087198	97.643980	93.617021	
0.001000	0.109551	0.088473	96.596860	93.617022	
0.001000	0.116349	0.087941	95.549738	93.617021	
0.001000	0.112982	0.086387	96.858639	93.617021	
0.001000	0.093657	0.090054	97.905761	93.617021	
0.001000	0.100878	0.094954	96.858639	93.617021	
0.001000	0.132023	0.099107	95.549738	93.617021	
0.001000	0.143247	0.096082	95.026179	95.744681	
0.001000	0.096055	0.097748	97.120419	95.744681	
0.001000	0.147056	0.102310	94.240839	95.744681	
0.001000	0.076547	0.104684	97.382199	95.744681	
0.001000	0.089181	0.102792	97.120419	95.744681	
0.001000	0.109720	0.105609	96.596860	95.744681	
0.001000	0.096760	0.100811	96.858640	95.744681	
0.001000	0.114208	0.100202	96.596858	95.744681	
0.001000	0.076369	0.100447	97.643980	95.744681	
0.001000	0.082577	0.105333	97.382200	95.744681	
0.001000	0.080733	0.109066	97.382199	95.744681	
0.001000	0.101283	0.117295	97.382199	95.744681	
0.001000	0.069298	0.121126	97.120418	95.744681	
0.001000	0.100824	0.127931	96.596859	95.744681	
0.001000	0.091665	0.128642	97.905759	95.744681	
0.000100	0.671515	0.258567	79.283887	94.000000	
0.000100	0.580336	0.270170	81.585678	93.600000	
0.000100	0.445637	0.285233	85.358056	93.600000	
0.000100	0.465290	0.317746	83.951407	92.800000	
0.000100	0.437186	0.327792	86.445013	92.400000	
0.000100	0.392060	0.341287	87.468031	92.400000	
0.000100	0.363569	0.343694	86.700767	92.800000	
0.000100	0.317492	0.338182	89.386189	92.400000	
0.000100	0.357805	0.340902	88.427110	92.400000	
0.000100	0.358311	0.329811	88.107417	92.400000	
0.000100	0.327873	0.332768	89.386189	92.400000	
0.000100	0.320508	0.340703	89.386189	92.000000	
0.000100	0.305509	0.332522	89.450128	92.400000	
0.000100	0.358989	0.323542	87.659847	92.000000	
0.000100	0.275095	0.319619	90.856777	92.000000	
0.000100	0.272450	0.312666	90.537084	92.400000	
0.000100	0.275064	0.310617	90.409207	92.400000	
0.000100	0.295339	0.303374	89.897698	92.400000	
0.000100	0.271668	0.313377	90.728900	92.400000	
0.000100	0.277309	0.313890	91.048593	92.400000	
0.000100	0.255812	0.312850	91.624041	92.800000	
0.000100	0.263330	0.315011	90.345268	92.400000	
0.000100	0.237081	0.306951	92.263427	93.200000	
0.000100	0.249424	0.314591	91.368286	93.600000	
0.000100	0.245892	0.315830	91.304348	93.200000	
0.000100	0.262114	0.305010	90.089514	93.200000	
0.000100	0.241146	0.304474	90.856778	93.200000	
0.000100	0.261696	0.298413	91.176471	93.200000	
0.000100	0.227418	0.290694	92.007673	93.200000	
0.000100	0.276945	0.296612	90.089514	92.400000	
0.000100	0.230281	0.291380	92.199488	93.200000	
0.000100	0.230590	0.293297	91.687979	93.200000	
0.000100	0.229289	0.292002	91.879795	93.200000	
0.000100	0.217964	0.296103	92.774936	93.600000	
0.000100	0.239581	0.301498	91.624041	93.600000	
0.000100	0.249410	0.296389	91.496164	93.600000	
0.000100	0.244502	0.297759	91.368286	92.400000	
0.000100	0.219357	0.291407	91.943734	92.400000	
0.000100	0.205365	0.293709	93.222506	93.600000	
0.000100	0.249182	0.290374	91.176471	93.200000	
0.000100	0.219671	0.293024	93.158568	93.200000	
0.000100	0.195071	0.296826	93.094629	93.200000	
0.000100	0.225934	0.294255	92.455243	93.200000	
0.000100	0.224401	0.293430	91.560102	93.200000	
0.000100	0.225318	0.293157	92.774936	93.200000	
0.000100	0.192182	0.295075	93.286445	93.200000	
0.000100	0.239394	0.293542	91.560102	93.200000	
0.000100	0.215110	0.289533	92.135550	93.200000	
0.000100	0.241084	0.290597	91.624041	93.200000	
0.000100	0.215795	0.285734	92.583120	93.200000	
0.000100	0.226627	0.287231	92.071611	93.200000	
0.000100	0.195798	0.286162	93.542200	93.200000	
0.000100	0.218838	0.287653	92.263427	93.200000	
0.000100	0.192642	0.288764	94.117647	93.600000	
0.000100	0.212751	0.290935	92.391304	93.200000	
0.000100	0.216508	0.295249	92.838875	93.200000	
0.000100	0.201627	0.284378	93.286445	93.200000	
0.000100	0.189622	0.278636	93.350384	93.200000	
0.000100	0.186502	0.279215	93.797954	93.600000	
0.000100	0.173943	0.285493	94.309463	93.200000	
0.000100	0.200116	0.283329	93.030690	93.200000	
0.000100	0.202761	0.279074	93.158568	93.200000	
0.000100	0.201890	0.275866	92.519182	93.600000	
0.000100	0.207621	0.280753	92.774936	93.200000	
0.000100	0.206702	0.280852	92.455243	93.200000	
0.000100	0.181914	0.284998	94.181586	93.200000	
0.000100	0.202474	0.286669	92.966752	93.200000	
0.000100	0.219620	0.286002	92.774936	93.200000	
0.000100	0.204936	0.285971	92.966752	93.200000	
0.000100	0.188239	0.287222	93.542199	93.200000	
0.000100	0.213020	0.278508	92.519182	93.200000	
0.000100	0.213402	0.273436	92.327366	93.200000	
0.000100	0.197930	0.273117	93.222506	93.200000	
0.000100	0.205755	0.272635	92.391304	93.600000	
0.000100	0.188117	0.275049	93.222506	93.600000	
0.000100	0.182067	0.275195	93.734015	93.200000	
0.000100	0.215188	0.274615	92.263427	93.200000	
0.000100	0.187740	0.273201	93.989770	93.600000	
0.000100	0.157247	0.275498	94.757033	93.600000	
0.000100	0.194307	0.273086	93.478261	93.200000	
0.000100	0.166126	0.278216	93.989770	93.600000	
0.000100	0.196371	0.273613	93.158568	93.600000	
0.000100	0.206074	0.273240	92.519182	93.200000	
0.000100	0.207064	0.276932	92.647059	93.200000	
0.000100	0.195780	0.276361	93.797954	93.200000	
0.000100	0.199202	0.270225	92.327366	93.200000	
0.000100	0.169524	0.266926	94.501279	94.000000	
0.000100	0.184881	0.268952	93.734015	94.000000	
0.000100	0.196451	0.272087	93.094629	94.000000	
0.000100	0.218053	0.274821	93.158568	93.200000	
0.000100	0.203778	0.275775	93.094629	93.600000	
0.000100	0.213171	0.277273	92.902813	93.600000	
0.000100	0.150540	0.272920	95.588235	93.600000	
0.000100	0.180219	0.272047	93.989770	93.600000	
0.000100	0.201203	0.274276	92.902813	94.000000	
0.000100	0.177760	0.273084	93.286445	94.000000	
0.000100	0.192787	0.272486	93.734015	93.600000	
0.000100	0.198763	0.268042	93.094629	93.600000	
0.000100	0.194701	0.273683	93.734015	92.800000	
0.000100	0.189866	0.275136	93.414322	93.200000	
0.001000	0.193125	0.280394	93.030691	93.600000	
0.001000	0.209629	0.270950	92.327366	93.200000	
0.001000	0.175141	0.269022	94.629156	93.600000	
0.001000	0.202821	0.281877	92.838875	93.600000	
0.001000	0.185215	0.291995	93.414322	92.800000	
0.001000	0.184434	0.268612	93.350384	94.000000	
